_id,title
6012ca37cfe09249249f8552,Employment
6012ca37cfe09249249f8556,Communication
6012ca37cfe09249249f8558,Forms of Accidents
6012ca37cfe09249249f855a,Factors which Encourage Abuse of Drugs
6012ca37cfe09249249f855c,Substance Abuse and Their Health and Socio-Economic Effects I
6012ca37cfe09249249f855e,Substance Abuse and Their Health and Socio-Economic Effects II
6012ca37cfe09249249f8560,"Characteristics of Drug Abuser, their Treatment and Rehabilitation"
6012ca37cfe09249249f8562,Prevention of Drug Abuse
6012ca37cfe09249249f8554,Wages and Income Distribution
6012ca37cfe09249249f8566,Agricultural Technology
6012ca37cfe09249249f8568,Advantages of Modern Farming
6012ca37cfe09249249f856a,Agencies that Promotes Social Well being of the Youth
6012ca37cfe09249249f8564,Pollution
6012cb23cfe09249249f856c,Soil formation 
6012cb23cfe09249249f856e,Agents of soil formation
6012cb23cfe09249249f8570,Processes of soil formation
6012cb23cfe09249249f8572,Classification of crops according to their forms 
6012cb23cfe09249249f8574,Classification according to life span 
6012cb23cfe09249249f8576,Classification according to uses and types 
6012cb23cfe09249249f8578,Classification of specific crops 
6012cb23cfe09249249f857a,Classification of Farm Animals 
6012cb23cfe09249249f857c,CLASSIFICATION OF FARM ANIMALS BASED ON BREEDING 
6012cb23cfe09249249f857e,Classification of Animals based on habitat 
6012cb23cfe09249249f8580,Classification of Animals based on uses 
6012cb29cfe09249249f8582,HOW TO RAISE FARM CROPS
6012cb29cfe09249249f8584,PROCEDURE FOR RAISING FARM CROPS
6012cb29cfe09249249f8588,GENERAL REQUIREMENT FOR LIVESTOCK PRODUCTION
6012cb29cfe09249249f858a,REQUIREMENT FOR LIVESTOCK MANAGEMENT
6012cb29cfe09249249f858c,COMPONENTS OF ANIMAL FEEDS
6012cb29cfe09249249f858e,SPECIFIC NEEDS OF YOUNG ANIMAL FOR HEALTHY GROWTH
6012cb29cfe09249249f8590,EFFECTS OF LACK OF CARE ON THE GROWING ANIMALS
6012cb29cfe09249249f8586,PROCEDURE FOR RAISING FARM CROPS II
6012cb29cfe09249249f8592,HOW TO RAISE LIVESTOCK FARM ANIMALS (CHICKEN)
6012cb2ccfe09249249f8594,PEST AND DISEASES OF CROP PLANTS
6012cb2ccfe09249249f8596,CAUSAL AGENTS OF CROP DISEASES
6012cb35cfe09249249f8598,Changes caused by human activities (pollution) –water pollution
6012cb35cfe09249249f859a,Air Pollution
6012cb35cfe09249249f859e,Noise Pollution
6012cb35cfe09249249f85a0,Changes around Us (Erosion)
6012cb35cfe09249249f85a2,Changes around Us (Erosion II)
6012cb35cfe09249249f85a4,Environmental Quality I
6012cb35cfe09249249f85a6,Environmental Quality II
6012cb35cfe09249249f85a8,Waste and Waste Disposal I
6012cb35cfe09249249f85aa,Waste and Waste Disposal II
6012cb35cfe09249249f85ac,Waste and Waste Disposal III
6012cb35cfe09249249f859c,Land Pollution
6012cb3bcfe09249249f85ae,Domestic Animals
6012cb3bcfe09249249f85b0,Domestic Animals II
6012cb3bcfe09249249f85b2,The Human Body (Skeletal System)
6012cb3bcfe09249249f85b4,Human Skeletal System
6012cb3bcfe09249249f85b6,Reproduction in Plants
6012cb3bcfe09249249f85b8,Reproduction in Plants II
6012cb3bcfe09249249f85bc,Rocks
6012cb3bcfe09249249f85be,Acid and Bases
6012cb3bcfe09249249f85c2,Soap
6012cb3bcfe09249249f85c0,Soap and Detergent
6012cb3bcfe09249249f85ba,Water Cycle and Rain Formation
6012cb42cfe09249249f85c4,Materials
6012cb42cfe09249249f85c6,Safety
6012cb42cfe09249249f85ca,Drawing Instruments
6012cb42cfe09249249f85cc,Heat and Energy (Conversion)
6012cb42cfe09249249f85ce,Heat and Temperature
6012cb42cfe09249249f85d0,Units and Symbols of Temperature Scale
6012cb42cfe09249249f85d2,Basic Electricity
6012cb42cfe09249249f85d4,Basic Electricity
6012cb42cfe09249249f85c8,Maintenance
6012cb45cfe09249249f85d6,Materials Used In Technology
6012cb45cfe09249249f85d8,Maintenance Of Materials Used In Technology
6012cb45cfe09249249f85da,"Types And Uses Of Wood, Metals And Plastic"
6012cb45cfe09249249f85dc,Meaning And Importance Of Maintenance
6012cb45cfe09249249f85de,Drawing Instruments
6012cb48cfe09249249f85e0,Basic Motor Vehicle Parks; Internal Parts Of Motor Vehicle And Their Function
6012cb48cfe09249249f85e6,"Gear, Bonnet And Speed Motor"
6012cb48cfe09249249f85e2,"Air Bags, Seat Belts And Steering"
6012cb4ccfe09249249f85e8,Heat
6012cb4ccfe09249249f85ea,Energy
6012cb4ccfe09249249f85ec,Temperature And Its Measurement
6012cb4ccfe09249249f85ee,Basic Electricity 1
6012cb4ccfe09249249f85f0,Basic Electricity 2
6012cb48cfe09249249f85e4,Brakes And Clutches
6012cb5fcfe09249249f85f2,God Creates and Wants us to Create.
6012cb5fcfe09249249f85f4,God created man in His own image
6012cb5fcfe09249249f85f6,God’s creation for man’s interest
6012cb5fcfe09249249f85f8,Things created by man.
6012cb5fcfe09249249f85fc,God supplies our needs
6012cb5fcfe09249249f85fe,Things God provides
6012cb5fcfe09249249f8600,God wants us to work
6012cb5fcfe09249249f8602,Types of work
6012cb5fcfe09249249f8604,God wants us to work II
6012cb5fcfe09249249f8606,Revision
6012cb5fcfe09249249f85fa,God saves us from danger
6012cb65cfe09249249f8608,Revision of first term’s work
6012cb65cfe09249249f860a,God shows us mercy
6012cb65cfe09249249f860c,The need to be merciful to others  
6012cb65cfe09249249f860e,God saves His people 
6012cb65cfe09249249f8610,Pentecost
6012cb65cfe09249249f8612,The Holy Spirit inspires us.
6012cb65cfe09249249f8614,Roles of the Holy Spirit
6012cb65cfe09249249f8616,The Holy Spirit Guides us to the truth
6012cb65cfe09249249f8618,How The Holy Spirit guides us
6012cb65cfe09249249f861a,The fruits of the Holy Spirit
6012cb65cfe09249249f861c,Revision
6012cb6acfe09249249f861e,Revision of Second Term’s Work 
6012cb6acfe09249249f8620,The Holy Spirit makes us faithful
6012cb6acfe09249249f8622,Influence of the Holy Spirit in our daily lives
6012cb6acfe09249249f8624,Holy Spirit makes us faithful 2
6012cb6acfe09249249f8626,The Holy Spirit makes us love one another
6012cb6acfe09249249f8628,God sent His only son to demonstrate love
6012cb6acfe09249249f862a,Importance of loving one another
6012cb6acfe09249249f862c,The rewards of working in the Holy Spirit
6012cb6acfe09249249f8630,The reward for working for God
6012cb6acfe09249249f8632,The reward of the faithful servants
6012cb6acfe09249249f8634,Revision
6012cb6acfe09249249f862e,Reward of working in the Holy Spirit II
6012cb86cfe09249249f8636,Our Values
6012cb86cfe09249249f8638,Our Values II
6012cb86cfe09249249f863a,Values in House Construction
6012cb86cfe09249249f863c,Government's Main Service
6012cb86cfe09249249f8640,Problems created by bad Leadership
6012cb86cfe09249249f8644,Some Common Natural Disaster
6012cb86cfe09249249f8646,Effects of Natural Disaster on Life and Property
6012cb86cfe09249249f8648,Ways of Assisting People affected by Disaster
6012cb86cfe09249249f863e,Consequences of Poor Service
6012cb86cfe09249249f8642,Attitude of Victims of Natural Disaster
6012cb8ccfe09249249f864a,Meaning and Components of Civic Education
6012cb8ccfe09249249f864c,Why we study Civic Education
6012cb8ccfe09249249f864e,Importance of Civic Education
6012cb8ccfe09249249f8650,Loyalty
6012cb8ccfe09249249f8652,Consequences of Disloyalty
6012cb8ccfe09249249f8654,Government: Arms of Government
6012cb8ccfe09249249f8656,Government II
6012cb8ccfe09249249f8658,Government III
6012cb8ccfe09249249f865a,Functions of Government
6012cb90cfe09249249f865c,Our Duties and Obligation to the Government
6012cb90cfe09249249f865e,DUTIES AND OBLIGATION OF CITIZENS TO THE GOVERNMENT
6012cb90cfe09249249f8660,Pressure Groups
6012cb90cfe09249249f8662,Pressure Groups II
6012cb90cfe09249249f8664,Attitude to Work
6012cb90cfe09249249f8668,Civil Society and Moral Education II
6012cb90cfe09249249f8666,Civil Society and Moral Education 
6012cbc2cfe09249249f866a,Still-Life Drawing
6012cbc2cfe09249249f866c,Nature Drawing
6012cbc2cfe09249249f866e,Life Drawing
6012cbc2cfe09249249f8670,The Prize For Peace
6012cbc2cfe09249249f8674,Noting Strange Person
6012cbc2cfe09249249f8676,Noting Strange Object
6012cbc2cfe09249249f8678,Liaison With The Security
6012cbc2cfe09249249f8672,Conflict Resolution
6012cbc6cfe09249249f867a,Weaving A Plain Woven Base Basket 
6012cbc6cfe09249249f867c,Stamp Carving (Letter & Words)
6012cbc6cfe09249249f867e,Collage
6012cbc6cfe09249249f8680,Kinds of Metal 
6012cbc6cfe09249249f8682,Introduction to Tie and Dye
6012cbc6cfe09249249f8684,Endemic and Epidemics
6012cbc6cfe09249249f8686,First Aid
6012cbc6cfe09249249f8688,Cultural Dance
6012cbcbcfe09249249f868a,Introduction To Bead Making
6012cbcbcfe09249249f868c,Introduction To Element of Drama
6012cbcbcfe09249249f868e,Creating Drama
6012cbcbcfe09249249f8690,Casting and Rehearsal
6012cbcbcfe09249249f8692,Introduction to Staging a Play
6012cbcbcfe09249249f8694,Utilization of Natural Resources
6012cbcbcfe09249249f8696,Value and Maintenance 
6012cbcbcfe09249249f8698,Recycling for Functional Artwork
6012cbd6cfe09249249f869a,"Comprehension, Vocabulary Development, Adjectives, Formal Letter Writing. "
6012cbd6cfe09249249f869c,"Comprehension, Vocabulary Development, Use of Intonation in Questions, Features of Formal Letter "
6012cbd6cfe09249249f869e,"Comprehension, Vocabulary Development, Use of intonation in Commands, Adverbs"
6012cbd6cfe09249249f86a2,"Comprehension, Vocabulary Development, Formal Letter Writing Sample"
6012cbd6cfe09249249f86a6,"Comprehension, Vocabulary Development, Identifying Direct and Indirect Sentences, Narrative Composition."
6012cbd6cfe09249249f86aa,"Comprehension, Vocab Dev., Changing Indirect Speech to Direct Speech "
6012cbd6cfe09249249f86a0,"Comprehension, Vocabulary Development, Use of intonation in Requests, Formal Letter Writing Sample"
6012cbd6cfe09249249f86a4,"Comprehension, Vocabulary Development, Formal Letter Writing Sample"
6012cbd6cfe09249249f86a8,"Comprehension, Vocab Dev, Changing Direct Speech to Indirect, Descriptive Composition.  "
6012cbdecfe09249249f86ac,Identification of Active& Passive Sentences et al.
6012cbdecfe09249249f86b0,"Changing Passive Sentences into Active, et al."
6012cbdecfe09249249f86b2,"Identification of Present Perfect Tenses, et al."
6012cbdecfe09249249f86b4,"Use of Present Perfect Tense, et al. "
6012cbdecfe09249249f86b6,"Identification of Past Perfect Tense, et al"
6012cbdecfe09249249f86b8,"Use of Past Perfect Tense, et al."
6012cbdecfe09249249f86ba,"Comprehension, et al. "
6012cbdecfe09249249f86bc,"Comprehension, et al"
6012cbdecfe09249249f86ae,"Changing Active Sentences into Passive, et al."
6012cbe6cfe09249249f86be,"Identification of Situations in which 'Same As' could be used in Sentences, et al."
6012cbe6cfe09249249f86c0,"Comprehension, et al."
6012cbe6cfe09249249f86c2,"Expressing ""Cause and Effect"" with the use of ""So...That"", et al."
6012cbe6cfe09249249f86c6,"Expressing Purpose with the use of ""So That"", et al."
6012cbe6cfe09249249f86c8,"Comprehension, et al"
6012cbe6cfe09249249f86ca,"Comprehension:Poem, et al."
6012cbeccfe09249249f86cc,Homemade Polish
6012cbeccfe09249249f86ce,Homemade Polish II
6012cbeccfe09249249f86d0,Preparation of Homemade Furniture Polish
6012cbeccfe09249249f86d2,Guidelines for the Use of Cleaning Agents
6012cbeccfe09249249f86d4,Cleaning various Surfaces in the Home
6012cbeccfe09249249f86d6,Identification of Floor Surfaces and Cleaning
6012cbeccfe09249249f86d8,Household Pests
6012cbeccfe09249249f86da,Household Pests II
6012cbeccfe09249249f86dc,Effects of Pests in the Home
6012cbe6cfe09249249f86c4,"Expressing Result with the use of ""So That"", et al."
6012cbf1cfe09249249f86de,Kitchen Hygiene
6012cbf1cfe09249249f86e0,Ways of maintaining Kitchen Hygiene
6012cbf1cfe09249249f86e2,Practical Demonstration on Kitchen Hygiene
6012cbf1cfe09249249f86e4,Common Methods on Cooking Food
6012cbf1cfe09249249f86e6,Common Methods on Cooking Food II
6012cbf1cfe09249249f86e8,Common Methods on Cooking Food III
6012cbf1cfe09249249f86ea,Common Methods on Cooking Food IV
6012cbf1cfe09249249f86ec,Preparation of Simple Meals using Common Methods
6012cbf1cfe09249249f86ee,Frying(Shallow)- Frying of Eggs
6012cbf1cfe09249249f86f0,Preparation of Simple Meals using Common Methods II
6012cbf5cfe09249249f86f2,Simple Relevant Clothing Articles
6012cbf5cfe09249249f86f4,How to Produce Simple Articles
6012cbf5cfe09249249f86f6,Making up Simple Apron
6012cbf5cfe09249249f86f8,Prepare the Object for Apron
6012cbf5cfe09249249f86fa,Making Simple Relevant Clothing Articles
6012cbf5cfe09249249f86fc,Care and Maintenance of Clothing
6012cbf5cfe09249249f8700,Mending of Clothing (Practical)
6012cbf5cfe09249249f8702,Sewing and Mending of Torn Cloth (Practical)
6012cbf5cfe09249249f8704,Patching of Torn Clothes
6012cbf5cfe09249249f86fe,Materials For Care Of Clothing
6012cc01cfe09249249f8706,COUNTING OF NUMBERS
6012cc01cfe09249249f870e,RATIO
6012cc01cfe09249249f8710,"ADDITION AND SUBTRACTION OF NUMBERS,"
6012cc01cfe09249249f8712,ADDITION AND SUBTRACTION OF FRACTIONS AND DECIMAL
6012cc01cfe09249249f8714,MULTIPLICATION OF WHOLE NUMBER AND DECIMAL
6012cc01cfe09249249f8716,SQUARE AND SQUARE ROOTS
6012cc01cfe09249249f8718,DIVISION OF WHOLE NUMBER AND DECIMALS
6012cc01cfe09249249f870c,PRIME NUMBERS
6012cc01cfe09249249f8708,PLACE VALUE OF WHOLE NUMBERS AND DECIMAL
6012cc01cfe09249249f870a,CHANGE FROM FRACTION TO DECIMAL AND VICE VERSA
6012cc09cfe09249249f871a,RATIO AND PERCENTAGE
6012cc09cfe09249249f871c,SIMPLE PROBLEM ON PERCENTAGE AND OPEN SENTENCE
6012cc09cfe09249249f871e,MONEY
6012cc09cfe09249249f8722,DISCOUNT AND COMMISSION
6012cc09cfe09249249f8724,LENGTH (PERIMETERS OF REGULAR AND IRREGULAR SHAPES)
6012cc09cfe09249249f8726,AREA OF RIGHT ANGLED TRIANGLE
6012cc09cfe09249249f8728,VOLUMES
6012cc09cfe09249249f872e,SPEED
6012cc09cfe09249249f8720,SIMPLE INTEREST
6012cc09cfe09249249f872a,CAPACITY
6012cc09cfe09249249f872c,WEIGHT
6012cc10cfe09249249f8730,TEMPERATURE
6012cc10cfe09249249f8732,PLANE SHAPES
6012cc10cfe09249249f8734,PLANE SHAPES
6012cc10cfe09249249f8736,ANGLES
6012cc10cfe09249249f8738,THREE DIMENSIONAL SHAPES
6012cc10cfe09249249f873c,MEASUREMENT OF HEIGHT AND DISTANCES
6012cc10cfe09249249f873e,BINARY NUMBER SYSTEM
6012cc10cfe09249249f8740,STATISTICS
6012cc10cfe09249249f873a,CIRCUMFERENCE AND AREA OF CIRCLE
6012cc21cfe09249249f8742,Other people in the Family
6012cc21cfe09249249f8744,Unity in Cultural Diversity
6012cc21cfe09249249f8746,Processes of changing Cultures
6012cc21cfe09249249f8748,Marriage Cultures and Practices
6012cc21cfe09249249f874a,Roles played by Family
6012cc21cfe09249249f874c,Responsible Parenthood
6012cc21cfe09249249f874e,Problems of Parenthood
6012cc21cfe09249249f8750,Traditional Marriage
6012cc21cfe09249249f8752,Modern Marriage
6012cc21cfe09249249f8754,Religion and Religious Belief
6012cc21cfe09249249f8756,Controlling Religious Intolerance
6012cc21cfe09249249f8758,Roles of Religious Bodies in Development
6012cc26cfe09249249f875a,Leadership
6012cc26cfe09249249f875c,Organization and Cooperation
6012cc26cfe09249249f875e,Resources Preservation
6012cc26cfe09249249f8762,Resources Development
6012cc26cfe09249249f8764,Resources Distribution
6012cc26cfe09249249f8766,Employment
6012cc26cfe09249249f8768,Wages and Income
6012cc26cfe09249249f876a,Communication
6012cc26cfe09249249f8760,Causes of Poor Savings
6012cc26cfe09249249f876c,Transportation
6012cc26cfe09249249f876e,National Water Supply
6012cc26cfe09249249f8770,National Water Supply II
6012cc2ccfe09249249f8772,Housing
6012cc2ccfe09249249f8774,Housing II
6012cc2ccfe09249249f8776,Population and Housing
6012cc2ccfe09249249f8778,Personal Hygiene and Physical Development
6012cc2ccfe09249249f877a,Physical Fitness and Population
6012cc2ccfe09249249f877c,Drug Abuse
6012cc2ccfe09249249f877e,Drug Abuse II
6012cc2ccfe09249249f8780,Pollution
6012cc2ccfe09249249f8782,Natural Disaster
6012cc2ccfe09249249f8784,Mechanized Agriculture
6012cc2ccfe09249249f8786,Differences between Men and Women
6012cc78cfe09249249f8788,MEANING OF AGRICULTURE (GROWING OF CROPS)
6012cc78cfe09249249f878c,IMPORTANCE OF AGRICULTURE I
6012cc78cfe09249249f878e,IMPORTANCE OF AGRICULTURE II
6012cc78cfe09249249f8790,PROBLEMS OF AGRICULTURE
6012cc78cfe09249249f8792,PEOPLE IN AGRICULTURE
6012cc78cfe09249249f8794,ORIGIN OF FARMING
6012cc7dcfe09249249f8796,CLIMATE (meaning; what constitute climate)
6012cc7dcfe09249249f8798,DISTRIBUTION OF CROPS
6012cc7dcfe09249249f879a,DISTRIBUTION OF ANIMALS
6012cc7dcfe09249249f879c,REASONS FOR OBSERVED DISTRIBUTION OF CROPS
6012cc7dcfe09249249f879e,CROP PRODUCTION
6012cc7dcfe09249249f87a0,PRODUCTION OF GRAIN CROPS EG MAIZE
6012cc7dcfe09249249f87a2,PRODUCTION OF TUBER CROPS(CASSAVA)
6012cc7dcfe09249249f87a4,CLASSIFICATION OF FARM ANIMALS BASED ON FEEDING
6012cc78cfe09249249f878a,REARING OF ANIMALS AND SELLING OF AGRICULTURAL PRODUCTS.
6012cc82cfe09249249f87a6,Livestock production
6012cc82cfe09249249f87a8,Poultry Production
6012cc82cfe09249249f87aa,Sign of ill - health in chicken (poultry contd)
6012cc82cfe09249249f87ac,Farm records (contd) Types of farm records
6012cc8bcfe09249249f87ae,SYNTHETIC AND NATURALLY OCCURRING DRUGS
6012cc8bcfe09249249f87b0,DRUG USE AND ABUSE
6012cc8bcfe09249249f87b2,OUR WEATHER
6012cc8bcfe09249249f87b4,EARTH AND SKY MOVEMENT
6012cc8bcfe09249249f87b6,THE EARTH’S MOVEMENT
6012cc8bcfe09249249f87b8,LIVING AND NON-LIVING THINGS
6012cc8bcfe09249249f87ba,GROWING CROPS
6012cc8bcfe09249249f87bc,IMPROVING CROPS YIELD
6012cc8bcfe09249249f87be,THE HUMAN CIRCULATORY SYSTEM
6012cc8fcfe09249249f87c0,THE HUMAN REPRODUCTIVE SYSTEM
6012cc8fcfe09249249f87c2,RESPONSIBLE PARENTHOOD
6012cc8fcfe09249249f87c4,WATER PROJECTS
6012cc8fcfe09249249f87c6,AIR
6012cc8fcfe09249249f87c8,MINERALS
6012cca5cfe09249249f87ca,The Component Of Light And Primary Colors
6012cca5cfe09249249f87cc,Primary And Secondary Colors
6012cca5cfe09249249f87ce,Use Of Drawing Instrument
6012cca5cfe09249249f87d0,Board Practice
6012cca5cfe09249249f87d2,Earth And Sky Movements
6012cca8cfe09249249f87d4,Introduction To Woodwork And Hand tools
6012cca8cfe09249249f87d6,Hand Tools And Identification Of Measuring Tools
6012cca8cfe09249249f87d8,Identification Of Marking And Cutting Tools
6012cca8cfe09249249f87da,Maintenance And Safety Of Roads
6012cca8cfe09249249f87dc,Meaning And Types Of Maintenance
6012ccabcfe09249249f87de,Force
6012ccabcfe09249249f87e0,Frictional Force
6012ccabcfe09249249f87e2,Magnetism
6012ccabcfe09249249f87e4,Simple Machine 1 (Lever)
6012ccdacfe09249249f87e6,Paul’s early life
6012ccdacfe09249249f87e8,PAUL’S CONVERSION (Acts 9:1-30)
6012ccdacfe09249249f87ea,IMPORTANCE OF PAUL’S CONVERSION (Acts 9: 1-30)
6012ccdacfe09249249f87ec,PAUL’S MISSION (II)
6012ccdacfe09249249f87ee,PAUL’S MISSION (II)
6012ccdacfe09249249f87f0,PAUL IN EUROPE(i)
6012ccdacfe09249249f87f2,PAUL IN EUROPE(II)
6012ccdacfe09249249f87f4,THE EPISTLES OF PAUL (I)
6012ccdacfe09249249f87f6,New Lesson
6012ccdacfe09249249f87f8,PAUL MET OPPOSITION IN PHILLIPPI
6012ccdfcfe09249249f87fa,GOAL SETTING
6012ccdfcfe09249249f87fc,DECISION MAKING
6012ccdfcfe09249249f87fe,VALUES OF HARD WORK (2 THESSALONIANS 3: 6-15)
6012ccdfcfe09249249f8800,"ORDERED RELATIONSHIP IN THE FAMILY, CHURCH AND SOCIETY."
6012ccdfcfe09249249f8802,TEMPTATIONS (MATTHEW 4: 1-11)
6012ccdfcfe09249249f8804,CORRUPTION
6012ccdfcfe09249249f8806,MODERATION IN CHRISTIAN LIFE (GALATIANS 5: 22-23)
6012ccdfcfe09249249f8808,"LOVE OF MONEY (I) (I TIMOTHY 6: 10, 17-19)"
6012ccdfcfe09249249f880a,LOVE OF MONEY (II) (1 TIMOTHY 6: 6-14)
6012ccdfcfe09249249f880c,GOD MAKE MEN AND WOMEN
6012ccdfcfe09249249f880e,PROPER EXPRESSION OF SEXUALITY
6012cce4cfe09249249f8810,"CHOOSING A CAREER (GENESIS 4: 1-6, MATTHEW 13: 54-58)"
6012cce4cfe09249249f8812,THE COMING OF CHRISTIANITY IN NIGERIA (I)
6012cce4cfe09249249f8814,THE COMING OF CHRISTIANITY IN NIGERIA (II)
6012cce4cfe09249249f8816,THE BIOGRAPHY OF CHRISTIAN LEADERS (MATTHEW 28: 16-2)
6012cce4cfe09249249f8818,BIOGRAPHY OF CHRISTIAN LEADERS
6012ccf1cfe09249249f881a,NATIONAL HONOURS AWARDS
6012ccf1cfe09249249f881c,VALUING NIGERIAN GOODS
6012ccf1cfe09249249f881e,VALUES THAT PROMOTES PEACE
6012ccf1cfe09249249f8822,NATIONAL UNITY
6012ccf1cfe09249249f8824,NATIONAL CONSCIOUSNESS AND IDENTITY
6012ccf1cfe09249249f8826,NATIONAL CONSCIOUSNESS AND IDENTITY II {PATRIOTISM}
6012ccf1cfe09249249f8828,NATIONAL CONSCIOUSNESS AND IDENTITY III {MEANING OF ETHNICITY}
6012ccf1cfe09249249f882a,NATIONAL CONSCIOUSNESS AND IDENTITY
6012ccf1cfe09249249f8820,COOPERATION
6012ccf8cfe09249249f882c,National Consciousness and Identity II
6012ccf8cfe09249249f882e,NATIONAL CONSCIOUSNESS AND IDENTITY III {Citizenship and Nationalization}
6012ccf8cfe09249249f8830,NATIONAL CONSCIOUSNESS AND IDENTITY IV {Nationalization}
6012ccf8cfe09249249f8832,NATIONAL CONSCIOUSNESS AND IDENTITY V {Merits of Foreigners in Our Midst}
6012ccf8cfe09249249f8834,GOVERNMENT POLICIES AND PROGRAMMES
6012ccf8cfe09249249f8836,GOVERNMENT POLICIES AND PROGRAMMES II
6012ccf8cfe09249249f883a,CIVIL SOCIETY
6012ccf8cfe09249249f8838,Government Institutions in Nigeria
6012ccfbcfe09249249f883c,CIVIL SOCIETY II
6012ccfbcfe09249249f8840,Drug Laws and Their Enforcement
6012ccfbcfe09249249f883e,Moral Aspects of Drug Education
6012cd04cfe09249249f8842,Still Life Drawing
6012cd04cfe09249249f8844,Introduction To Life Drawing
6012cd04cfe09249249f8846,Imaginative Composition Or Drawaing
6012cd04cfe09249249f8848,Introduction To Tie And Dye
6012cd04cfe09249249f884a,Producing Tie and Dye
6012cd04cfe09249249f884c,Introduction To Bead Making
6012cd09cfe09249249f884e,Rhythm And Pattern
6012cd09cfe09249249f8850,Melody- Making Choir
6012cd09cfe09249249f8852,Introduction To Elements Of Drama 
6012cd09cfe09249249f8854,Creating Drama- Characteristics Or Form Of Drama Creation
6012cd09cfe09249249f8856,Creating Drama-Basic form Of Drama Creation 
6012cd09cfe09249249f8858,Casting And Rehearsal
6012cd09cfe09249249f885a,Staging A Play And Personal Involved In Staging A Play
6012cd0dcfe09249249f885c,Values And Maintenance- Meaning Of Values And Maintenance
6012cd0dcfe09249249f885e,Values And Maintenance- Relationship Between Value And Maintenance
6012cd0dcfe09249249f8860,Recycling Functional Art Work I- Meaning Of Recycling As Functional Art Work
6012cd0dcfe09249249f8862,Recycling As Functional Art Work- Producing Recycling Art Work
6012cd0dcfe09249249f8864,Recycling for functional Art Work- Uses Of Recycling Products
6012ce2acfe09249249f8866,SOURCES OF INCOME
6012ce2acfe09249249f8868,HOW TO SPEND MONEY WISELY
6012ce2acfe09249249f886a,HOW TO SPEND MONEY WISELY II
6012ce2acfe09249249f886c,FOOD AND NUTRITION
6012ce2acfe09249249f8870,FOOD AND NUTRITION III
6012ce2acfe09249249f8872,MEAL SERVICE AND ENTERTAINMENT
6012ce2acfe09249249f8876,GOOD EATING HABITS
6012ce2acfe09249249f8874,GOOD EATING HABITS
6012ce2acfe09249249f886e,FOOD AND NUTRITION II
6012ce30cfe09249249f8878,FOOD PRESERVATION
6012ce30cfe09249249f887a,COMMON METHODS OF FOOD PRESERVATION AND STORAGE
6012ce30cfe09249249f887c,FOOD STORAGE METHODS
6012ce30cfe09249249f887e,COMMON METHODS OF FOOD PRESERVATION AND STORAGE
6012ce30cfe09249249f8880,HOME ACCIDENTS
6012ce30cfe09249249f8884,TYPES OF HOME ACCIDENTS AND PREVENTION
6012ce30cfe09249249f8886,ACCIDENTS IN THE SCHOOL
6012ce30cfe09249249f8888,INTRODUCTION TO MATURITY
6012ce30cfe09249249f888a,MENSTRUAL HYGIENE
6012ce30cfe09249249f8882,TYPES OF HOME ACCIDENTS AND PREVENTION
6012ce33cfe09249249f888c,SEWING MACHINE
6012ce33cfe09249249f888e,USES AND CARES OF THE SEWING MACHINE
6012ce33cfe09249249f8890,MEASURING AND SEWING TOOLS
6012ce33cfe09249249f8892,SKETCHING OF SIMPLE APRON AND CAP USING THE BODY MEASUREMENT
6012ce33cfe09249249f8894,INCOME YIELDING CRAFTS
6012ce39cfe09249249f8896,READING AND WRITING NUMBERS UP TO ONE BILLION IN WORDS AND FIGURES
6012ce39cfe09249249f889a,PLACE VALUE OF WHOLE NUMBERS AND DIGITS IN DECIMAL
6012ce39cfe09249249f889c,LCM AND HCF OF NUMBERS NOT MORE THAN 3 DIGITS
6012ce39cfe09249249f88a0,RATIO AND PROPORTION
6012ce39cfe09249249f88a2,"RATIO, PERCENTAGE AND POPULATION ISSUES"
6012ce39cfe09249249f88a4,"ADDITION AND SUBTRACTION OF NUMBERS, FRACTIONS AND DECIMALS"
6012ce39cfe09249249f88a6,MULTIPLICATION
6012ce39cfe09249249f88a8,DIVISION
6012ce39cfe09249249f8898,BINARY
6012ce39cfe09249249f889e,FRACTIONS AND DECIMALS
6012ce3ecfe09249249f88aa,"MONEY (RATE, TAX, SHARES AND DIVIDEND)"
6012ce3ecfe09249249f88ac,LENGTH
6012ce3ecfe09249249f88ae,PERIMETER (REGULAR & IRREGULAR SHAPES)
6012ce3ecfe09249249f88b0,AREA OF TRAPEZIUM
6012ce3ecfe09249249f88b2,"VOLUME – VOLUME OF PRISMS, CYLINDERS AND SPHERES"
6012ce3ecfe09249249f88b4,CAPACITY
6012ce3ecfe09249249f88b6,WEIGHT
6012ce3ecfe09249249f88b8,TIME
6012ce3ecfe09249249f88ba,SPEED
6012ce43cfe09249249f88bc,OPEN SENTENCES
6012ce43cfe09249249f88be,ANGLES (MEASURING ANGLES)
6012ce43cfe09249249f88c0,POLYGON
6012ce43cfe09249249f88c2,SCALE DRAWING
6012ce43cfe09249249f88c6,EVERYDAY STATISTIC(POPULATION)
6012ce43cfe09249249f88c8,MEASUREMENT OF HEIGHT AND DISTANCES
6012ce43cfe09249249f88c4,PLANE FIGURES
6012ce43cfe09249249f88ca,BINARY SYSTEM
6012ce61cfe09249249f88cc,EXTERNAL INFLUENCE ON NIGERIAN FAMILY LIFE
